urls,url,Bedrooms,Bathrooms,Super area,Developer,Project,Status,Possession by,Transaction type,Car parking,Price Breakup,Unnamed: 12,Address,RERA ID,Water Availability,Status of Electricity,Lift,Furnishing,Loan Offered by,Amenities,Flooring,Floors allowed for construction,Furnished status,Carpet area,Loading,Floor,Car Parking,Bathroom,Facilities,Puja Room,Balconies,Landmarks,Facing,Overlooking,Age of Construction,Authority Approval,Type of Ownership,Brokerage Response,Units Available,Balcony,Lifts,Servant Room,Store Room,Plot area,Study Room,Unnamed: 46,Unnamed: 47,
,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Dholai-in-Jaipur&id=4d423538393837373439,3,3,1350 sqft,,Aastha Classique,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 50.0 Lac,,"17, Shipra Path, Mansarovar Sector 7, Mansarovar, Jaipur, Rajasthan, Dholai, Jaipur, Rajasthan",,,,,Unfurnished,,"Multipurpose Hall
Swimming Pool
Rain Water Harvesting
Internet/Wi-Fi Connectivity
Lift",,,,,,5 (Out of 12 Floors),,,"Lift, Rain Water Harvesting, Swimming Pool, Internet/Wi-Fi Connectivity, Multipurpose Hall",,3,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-997-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sirsi-Road-in-Jaipur&id=4d423435363434333339,2 See Dimensions,2,,Manglam Group,Kanak Vrindavan,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 26.0 Lac ₹ 700 Monthly,,"C 127, near maan palace, gandhi path west, Sirsi Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,,"Aesthetically designed landscape garden
Power Back Up
Rain Water Harvesting
Lift
Kids play area
Maintenance Staff
View all Amenities",Vitrified,,,748 sqft,24%,3 (Out of 3 Floors),,,"Lift, Security, Water Storage, Vaastu Compliant, Visitor Parking",,,maan palace,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",,Less than 5 years,Jaipur Development Authority,Freehold,,,1,,,,4800 sqft,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-925-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Siddharth-Nagar-in-Jaipur-r1&id=4d423431353530343435,3,2,925 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 45.0 Lac,,"Siddharth Nagar, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,,,1 (Out of 3 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Devi-Nagar-in-Jaipur&id=4d423538313030323435,3,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 70.0 Lac,,"Jaipur, Devi Nagar, Jaipur, Rajasthan",,,,,Furnished,,,,,Furnished,1400 sqft,,2 (Out of 2 Floors),,,,,2,,,,5 to 10 years,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Ambabari-Colony-in-Jaipur&id=4d423538353631323531,2,2,1300 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 37.0 Lac,,"Ambabari Colony, Jaipur, Rajasthan",,,,,Semi-Furnished,,,Granite,,Semi-Furnished,,,1 (Out of 5 Floors),,,"Lift, Reserved Parking, Security, Service/Goods Lift, Visitor Parking",,,,,Main Road,New Construction,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nirman-Nagar-in-Jaipur&id=4d423533383538333139,3 See Dimensions,3,,,,Ready to Move,,"Resale
Free Legal Title Check",1 Open,₹ 54.0 Lac ₹ 300 Monthly,,"c 36, ground floor, nirman nagar, opposite shyam nagar thana, Nirman Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,None,Semi-Furnished,,,Marble,,Semi-Furnished,1400 sqft,-3%,Ground (Out of 2 Floors),,,Reserved Parking,,,Close to Mansarovar metro station,West,,10 to 15 years,Jaipur Development Authority,Freehold,,1,1,None,,,130 sqm,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-890-Sq-ft-Multistorey-Apartment-FOR-Sale-Muhana-Mandi-in-Jaipur-r1&id=4d423431363632363535,2,2,890 sqft,,,,,"Resale
Free Legal Title Check",None,₹ 22.5 Lac,,"Muhana Mandi, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,,,2 (Out of 12 Floors),,,,,,,,,Under Construction,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1260-Sq-ft-Multistorey-Apartment-FOR-Sale-Manglam-City-in-Jaipur&id=4d423534383731313337,3,2,1260 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 21.0 Lac,,"Manglam City, Jaipur, Rajasthan",,,,,,,,,,Furnished,,,1 (Out of 3 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-788-Sq-ft-Multistorey-Apartment-FOR-Sale-Gurjar-Ki-Thadi-in-Jaipur&id=4d423536333537353739,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 42.0 Lac,,"Plot No. 80, Gurjar Ki Thadi, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,788 sqft,,2 (Out of 3 Floors),,,,,2,,,,Less than 5 years,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhartendu-Nagar-in-Jaipur&id=4d423536383738353239,3,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 50.0 Lac,,"Shiv Niwas, Bhartendu Nagar, Jaipur, Bhartendu Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,1200 sqft,25%,1 (Out of 3 Floors),,,,,2,,West,Main Road,5 to 10 years,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Chitrakoot-in-Jaipur&id=4d423538373130303233,3,3,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 35.0 Lac,,"jagdhamba nagar d near chitrakoot puliya, Chitrakoot, Jaipur, Rajasthan",,,,,,,,,,Semi-Furnished,1100 sqft,8%,1 (Out of 6 Floors),,,"Lift, Club House, Security, Private Terrace/Garden, Vaastu Compliant",1,2,,North,"Garden/Park, Main Road",,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423630323939383337,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 25.0 Lac,,,,,,,,,,,,Unfurnished,850 sqft,5%,3 (Out of 3 Floors),,,"Lift, Reserved Parking, Vaastu Compliant",,,,East,,,,Freehold,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Pratap-Nagar-in-Jaipur&id=4d423539323737313137,2,2,,,Pratap Apartment,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 20.0 Lac,,,,,,,,,,,,,650 sqft,,4 (Out of 9 Floors),,,"Lift, Park, Reserved Parking, Security, Service/Goods Lift, Maintenance Staff",,,,,,,,,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1426-Sq-ft-Multistorey-Apartment-FOR-Sale-Kamla-Nagar-in-Jaipur&id=4d423539343037303835,3,3,,Chordias Group,Chordia City,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 45.0 Lac,,"Ajmer Road kamla Nehru Nagar, Kamla Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,,,,,1069 sqft,25%,2 (Out of 4 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, RO Water System, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Jogging and Strolling Track, Outdoor Tennis Courts",,3,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",New Construction,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-801-Sq-ft-Multistorey-Apartment-FOR-Sale-Ridhi-Sidhi-Nagar-in-Jaipur&id=4d423538373133303939,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 19.0 Lac,,"Flat No G2, Ridhi Sidhi Nagar, Kalwar Road, Jhotwara Jaipur, Ridhi Sidhi Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,792 sqft,1%,1 (Out of 4 Floors),,,"Park, Service/Goods Lift, Air Conditioned, RO Water System",,,Kardhani Park,East,Main Road,Less than 5 years,,Freehold,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1070-Sq-ft-Multistorey-Apartment-FOR-Sale-Sirsi-Road-in-Jaipur&id=4d423539323639383735,2,2,,Manglam Group,Manglam Kanak Vrindavan,Ready to Move,,"Resale
Free Legal Title Check",1 Open,₹ 34.2 Lac,,"712, manglam kanak vridavan, sirsi road Jaipur, Sirsi Road, Jaipur, Rajasthan",,,,,Semi-Furnished,,,Vitrified,,,975 sqft,8%,7 (Out of 9 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Banquet Hall, Conference Room, Jogging and Strolling Track, Health club with Steam / Jaccuzi",,2,2 km from vaishali nagar,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",5 to 10 years,,Freehold,,,,,,1,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Patrakar-Colony-in-Jaipur&id=4d423335383331303339,2,2,,,,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 32.0 Lac,,"DDCL Residency bhasker enclave-2 patrakar colony, Patrakar Colony, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,900 sqft,28%,1 (Out of 3 Floors),,,"Lift, Park, Reserved Parking, Vaastu Compliant, Waste Disposal",1,2,near Andra bank,North,"Garden/Park, Main Road",New Construction,,Freehold,Brokers please do not contact,,,,,1,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1320-Sq-ft-Multistorey-Apartment-FOR-Sale-Sitapura-in-Jaipur&id=4d423434373232353635,3,3,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 25.0 Lac ₹ 500 Monthly,,"W-S-1, B-51 A, Wonder Residency, Nyay Vatika Jaipur, Sitapura, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,1224 sqft,7%,3 (Out of 3 Floors),,,"Reserved Parking, Vaastu Compliant, Waste Disposal, Internet/Wi-Fi Connectivity",,,Chowki Dhaani,North - West,Main Road,5 to 10 years,,Co-operative Society,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423536383232383435,3,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 45.0 Lac,,"jagatpura flyover, Jagatpura, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,1000 sqft,25%,Ground (Out of 3 Floors),,,"Lift, Security",,,jagatpura station,East,,New Construction,,Freehold,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-970-Sq-ft-Multistorey-Apartment-FOR-Sale-Patrakar-Colony-in-Jaipur&id=4d423539333838343233,2,2,,Janak Nandini Realtors Pvt. Ltd.,Garden 41,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 30.0 Lac,,,,,,,,,,,,,614 sqft,36%,6 (Out of 9 Floors),,,"Lift, Club House, Swimming Pool, Gymnasium, Reserved Parking, Security, Vaastu Compliant, Internet/Wi-Fi Connectivity, Banquet Hall, Cafeteria/Food Court, Conference Room",,,,,,,,,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423438333732323237,3,2,,Pearl Spytech,Pearl Spring,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 50.0 Lac,,,,,,,,,,,,,1420 sqft,,3 (Out of 8 Floors),,,"Lift, Gymnasium, Park, Reserved Parking, Security, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, Banquet Hall",,3,,,,,,,,,,,1,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Tonk-Road-in-Jaipur&id=4d423537323033393535,3,3,1200 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 50.0 Lac,,"Mathur vaish nagar, Tonk Road, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,,,Ground (Out of 3 Floors),,,Reserved Parking,,,,North,,5 to 10 years,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1090-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanak-Vihar-in-Jaipur&id=4d423434363630383537,2,2,1090 sqft,,Vardhman Residency,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 27.5 Lac,,,,,,,,,,,,,,,3 (Out of 5 Floors),,,,,3,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-948-Sq-ft-Multistorey-Apartment-FOR-Sale-Swej-Farm-in-Jaipur&id=4d423535353831353231,3,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 75.0 Lac,,"A-61, sundar Singh bhandari nagar, Swej Farm, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,948 sqft,,1 (Out of 3 Floors),,,,,,,,,5 to 10 years,,Freehold,,,1,,1,1,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Murlipura-in-Jaipur&id=4d423630323232323639,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 33.0 Lac,,"Murlipura, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,850 sqft,19%,1 (Out of 3 Floors),,,"Lift, Reserved Parking",,,near Partap nagar choraha,North,Main Road,5 to 10 years,,Freehold,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Patrakar-Colony-in-Jaipur&id=4d423438333239353633,2,2,1000 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 40.0 Lac,,"Patrakar Colony, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,,,8 (Out of 10 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1310-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahal-Road-in-Jaipur&id=4d423536323639393837,3,3,1310 sqft,Shree Ram Group,South Court,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 58.0 Lac,,,,,,,,,,,,,,,6 (Out of 9 Floors),,,"Power Back Up, Club House, Gymnasium, Waste Disposal, Health club with Steam / Jaccuzi",,4,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-915-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423539373232373635,2,2,,Singhal Buildhome Pvt. Ltd.,Sky Nation,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 27.9 Lac,,"near patrakar colony.., Mansarovar Extension, Jaipur, Rajasthan",,,,,Furnished,,"Rain Water Harvesting
Fire Sprinklers
Security
Gymnasium
Vaastu Compliant
Reserved Parking
View all Amenities",,,,800 sqft,12%,1 (Out of 9 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Banquet Hall, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track",,2,kesar chauraha.. patrakar colony.. krishna sarovar,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",New Construction,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-668-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Jaipur&id=4d423533353736353237,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 25.0 Lac,,"Jaipur, Rajasthan",,,,,,,,,,Semi-Furnished,535 sqft,19%,1 (Out of 3 Floors),,,"Lift, Reserved Parking, Air Conditioned, Waste Disposal, DTH Television Facility",,,,North - East,"Main Road, Garden/Park",,,Freehold,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1239-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Jaipur&id=4d423539323335363331,3,3,1239 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 39.0 Lac,,"Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,,,2 (Out of 4 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chitrakut-in-Jaipur&id=4d423630313438303333,3,2,1100 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 52.0 Lac,,"Chitrakut, Jaipur, Rajasthan",,,,,Furnished,,,,,Furnished,,,Ground (Out of 3 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-925-Sq-ft-Multistorey-Apartment-FOR-Sale-Niwaru-Road-in-Jaipur&id=4d423539323336393033,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 24.0 Lac,,,,,,,,,,,,Unfurnished,750 sqft,18%,1 (Out of 3 Floors),,,"Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System",,2,,East,Main Road,,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahesh-Nagar-in-Jaipur&id=4d423536323239323331,2,2,1000 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 45.0 Lac,,"Mahesh Nagar, Jaipur, Rajasthan",,,,,Furnished,,,,,Furnished,,,2 (Out of 3 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Sanganare-Road-in-Jaipur&id=4d423538393531383339,3,2,,,,Ready to Move,,"Resale
Free Legal Title Check",1 Open,₹ 65.0 Lac,,"Flat No 5, Plot No 84, New Sanganare Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,None,Semi-Furnished,,,Ceramic Tiles,,Semi-Furnished,1250 sqft,16%,2 (Out of 3 Floors),,,Reserved Parking,,2,"Near Send dunes School, Metro Pillar No 86 Vivek Vihar , NEar Sharma x",West,Main Road,5 to 10 years,Jaipur Development Authority,Freehold,,1,,None,1,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-890-Sq-ft-Multistorey-Apartment-FOR-Sale-Muhana-Mandi-in-Jaipur&id=4d423539323439303031,2,2,890 sqft,Manglam Build Developers Ltd.,Manglam Tarang,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 33.0 Lac,,"Muhana Mandi, Jaipur, Rajasthan",,,,,Unfurnished,,"Aesthetically designed landscape garden
Swimming Pool
Rain Water Harvesting
Security
Lift
Club House",,,,,,6 (Out of 12 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, Banquet Hall, Outdoor Tennis Courts",,2,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Less than 5 years,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Pratap-Nagar-in-Jaipur&id=4d423539373233393835,2,,,,,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 30.0 Lac,,"Pratap Nagar, Jaipur, Rajasthan",,,,,Furnished,,,,,Furnished,762 sqft,15%,2 (Out of 4 Floors),,1,,,,,East,,5 to 10 years,,Freehold,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Durgapura-in-Jaipur&id=4d423539383931353139,2,2,900 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 35.0 Lac,,"Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,,,2 (Out of 4 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Tonk-Road-in-Jaipur-r1&id=4d423336393739383539,2,,,Unique Dream Builders,UDB Celebrations,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 30.0 Lac,,"Udb celebration, hema ki nangal, near shivdaspura railway phatak, beelwa kalan, jaipur rajasthan., Tonk Road, Jaipur, Rajasthan",,,,,Unfurnished,,"Reserved Parking
Power Back Up
Rain Water Harvesting
Flower Gardens
Intercom Facility
Security
View all Amenities",,,,950 sqft,13%,Ground (Out of 5 Floors),,1,,,,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",,5 to 10 years,,,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Nirman-Nagar-in-Jaipur&id=4d423236333538393637,2,2,950 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 45.0 Lac,,,,24 Hours Available,,,,,,,,Semi-Furnished,,,3 (Out of 4 Floors),,,,,,,,Main Road,,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sikar-Road-in-Jaipur&id=4d423431383734353739,2,2,800 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 35.0 Lac,,"near khetan hospital, Sikar Road, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,,,1 (Out of 3 Floors),,,,,,,West,,5 to 10 years,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-810-Sq-ft-Multistorey-Apartment-FOR-Sale-Sunrise-City-in-Jaipur&id=4d423630323430353633,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 20.0 Lac,,"Sunrise City, Jaipur, Rajasthan",,,,,,,,,,Unfurnished,810 sqft,,1 (Out of 3 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Govindpura-in-Jaipur&id=4d423538353730333439,2,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 23.0 Lac,,"Govindpura, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,825 sqft,13%,2 (Out of 2 Floors),,,"Reserved Parking, Water Storage, Vaastu Compliant, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility",,,,East,Garden/Park,5 to 10 years,,,,,1,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423438393239373935,2 See Dimensions,2,950 sqft,Parth Sarthi Group,Parth Sarthi Residency,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,"₹ 24.0 Lac ₹ 1,000 Monthly",,"38-A, sumer nagar ext. mansarovar ext. jaipur - 302020, Mansarovar Extension, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Water Storage
Kids Play Area
Maintenance Staff
View all Amenities",Ceramic Tiles,,,,,3 (Out of 3 Floors),,,"Lift, Reserved Parking, Security, Vaastu Compliant, Waste Disposal, Wrap Around Balcony",,2,This property is close to school / market hospital / petrol pump,"North - West
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Less than 5 years,Jaipur Development Authority,Freehold,Brokers please do not contact,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423539323834363339,3,2,,,,Ready to Move,,"New Property
Free Legal Title Check",2 Covered,₹ 42.0 Lac,,"near akshya patr Mandir Jagatpura Jaipur, Jagatpura, Jaipur, Rajasthan",,,,,Furnished,,,,,Furnished,1400 sqft,6%,2 (Out of 6 Floors),,,"Power Back Up, Lift, Club House, Gymnasium, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Intercom Facility, DTH Television Facility, Banquet Hall, Conference Room, Jogging and Strolling Track, Outdoor Tennis Courts",,3,akshya patr Mandir,East,"Garden/Park, Main Road",New Construction,,,,,,,,,,1,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Karolan-Ka-Barh-in-Jaipur&id=4d423537333136333637,3,3,,,Mayank Residency,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 35.0 Lac,,,,,,,,,,,,,1100 sqft,,Ground (Out of 4 Floors),,,"Lift, Club House, Gymnasium, Reserved Parking, Air Conditioned, Laundry Service, RO Water System, Bar/Lounge, Cafeteria/Food Court",,2,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423539363434393237,3,2,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 33.0 Lac,,,,,,,,,,,,Semi-Furnished,1100 sqft,18%,1 (Out of 3 Floors),,,,1,2,,East,,,,Freehold,,,,,,,,,,,
